"(r)","word","position","context","word class","frequency","ln(frequency)","stress","task","speaker","gender","age","birth_year","class","prof_mother","prof_father","county"
0,heard,pre-consonantal,NURSE,lexical,18754,9.83916234197957,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,villagers,pre-consonantal,COMMA,lexical,830,6.721425700790643,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,their,word-final,SQUARE,function,251410,12.43484035159461,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,concern,pre-consonantal,NURSE,lexical,10120,9.222268942841456,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,pleasure,word-final,COMMA,lexical,4969,8.510973891602321,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,later,word-final,COMMA,lexical,37936,10.54365580830519,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,more,word-final,NORTH/FORCE,function,207227,12.24157008975831,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,however,word-final,COMMA,function,59003,10.98534356905279,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,after,word-final,START,function,111902,11.62537876724128,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,for,word-final,NORTH/FORCE,function,867618,13.67350680460761,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,course,pre-consonantal,NORTH/FORCE,lexical,48664,10.79269481600054,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,louder,word-final,COMMA,lexical,574,6.352629396319566,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,before,word-final,NORTH/FORCE,function,84032,11.33895295766247,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,villagers,pre-consonantal,COMMA,lexical,830,6.721425700790643,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,were,word-final,NURSE,function,309605,12.6430525704381,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,third,pre-consonantal,NURSE,function,20426,9.924563878138043,stressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,bothered,pre-consonantal,COMMA,lexical,1476,7.297091005160418,unstressed,passage,M10,M,35,1982,middle,middle,middle,Devon
0,bitter,word-final,COMMA,lexical,2388,7.778211474512493,unstressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,water,word-final,COMMA,lexical,34098,10.43699401052518,unstressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,beard,pre-consonantal,NEAR,lexical,882,6.782192056006791,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,start,pre-consonantal,START,lexical,22814,10.03512966158784,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,morning,pre-consonantal,NORTH/FORCE,lexical,19846,9.895757754474186,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bear,word-final,SQUARE,lexical,5537,8.619208116822966,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bird,pre-consonantal,NURSE,lexical,3823,8.248790733696413,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bard,pre-consonantal,START,lexical,119,4.77912349311153,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,Barney,pre-consonantal,START,lexical,316,5.755742213586911,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bored,pre-consonantal,NORTH/FORCE,lexical,1466,7.290292882446596,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bore,word-final,NORTH/FORCE,lexical,1434,7.268223021159566,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bar,word-final,START,lexical,7476,8.919453168575453,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,sharp,pre-consonantal,START,lexical,4667,8.448271745949816,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,embroider,word-final,COMMA,lexical,33,3.49650756146648,unstressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bored,pre-consonantal,NORTH/FORCE,lexical,1466,7.290292882446596,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,better,word-final,COMMA,lexical,34289,10.44257988201043,unstressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,bear,word-final,SQUARE,lexical,5537,8.619208116822966,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,start,pre-consonantal,START,lexical,22814,10.03512966158784,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,Barney,pre-consonantal,START,lexical,316,5.755742213586911,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
0,Charles,pre-consonantal,START,lexical,8840,9.087042155631689,stressed,wordlist,M10,M,35,1982,middle,middle,middle,Devon
